trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
918,False,"{'a': 0.5, 'e': 0.6066154552208458}",30,10,4.64385925369501,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
919,False,"{'a': 0.5, 'e': 0.6058201566434628}",25,0,-32.18131604603505,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
920,False,"{'a': 0.5, 'e': 0.6050242522459737}",20,0,-59.11455213728765,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
921,False,"{'a': 0.5, 'e': 0.6042277428242826}",25,0,-29.447488243276986,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
922,False,"{'a': 0.5, 'e': 0.6034306291748992}",25,0,-8.194136509549145,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
923,False,"{'a': 0.5, 'e': 0.6026329120949367}",25,12,-18.480264378982753,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
924,False,"{'a': 0.5, 'e': 0.6018345923821126}",35,21,-26.933095175561725,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
925,False,"{'a': 0.5, 'e': 0.6010356708347461}",20,0,-3.6316744040317683,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
926,False,"{'a': 0.5, 'e': 0.6002361482517589}",20,0,-78.42060421042133,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
927,False,"{'a': 0.5, 'e': 0.5994360254326734}",20,13,-5.671448722394061,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
928,False,"{'a': 0.5, 'e': 0.5986353031776124}",25,0,-112.96384192455554,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
929,False,"{'a': 0.5, 'e': 0.5978339822872982}",30,0,-43.520395547689496,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
930,False,"{'a': 0.5, 'e': 0.5970320635630515}",35,9,-26.762416089894295,"{0: 20, 1: 2, 2: 3, 3: 1, 4: 0}",1
931,False,"{'a': 0.5, 'e': 0.596229547806791}",30,0,-104.48084307145064,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
932,False,"{'a': 0.5, 'e': 0.5954264358210324}",20,6,-36.241747102462035,"{0: 8, 1: 4, 2: 1, 3: 1, 4: 0}",1
933,False,"{'a': 0.5, 'e': 0.5946227284088875}",30,20,-8.433705370176485,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
934,False,"{'a': 0.5, 'e': 0.5938184263740639}",20,4,-12.64234592322373,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
935,False,"{'a': 0.5, 'e': 0.5930135305208633}",20,0,-11.807190672973794,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
936,False,"{'a': 0.5, 'e': 0.5922080416541816}",30,16,-22.689878224887497,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
937,False,"{'a': 0.5, 'e': 0.5914019605795077}",20,5,24.77546417378606,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.5, 'e': 0.5905952881029224}",20,6,-43.64716567374729,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 0}",1
939,False,"{'a': 0.5, 'e': 0.5897880250310982}",30,0,-54.23099294945891,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
940,False,"{'a': 0.5, 'e': 0.5889801721712982}",25,4,-52.25860665532371,"{0: 15, 1: 2, 2: 2, 3: 2, 4: 0}",1
941,False,"{'a': 0.5, 'e': 0.588171730331375}",30,0,-47.592099425190064,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
942,False,"{'a': 0.5, 'e': 0.5873627003197706}",20,0,-31.659280248804322,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
943,False,"{'a': 0.5, 'e': 0.5865530829455147}",20,0,-16.171902167569538,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
944,False,"{'a': 0.5, 'e': 0.5857428790182249}",25,8,11.319627203852198,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
945,False,"{'a': 0.5, 'e': 0.5849320893481047}",25,0,2.499912611458362,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
946,False,"{'a': 0.5, 'e': 0.5841207147459441}",20,0,-20.690401471012457,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
947,False,"{'a': 0.5, 'e': 0.5833087560231173}",25,0,-160.80481393107365,"{0: 17, 1: 1, 2: 2, 3: 2, 4: 3}",0
948,False,"{'a': 0.5, 'e': 0.582496213991583}",25,7,-16.116633533634257,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
949,False,"{'a': 0.5, 'e': 0.5816830894638835}",20,0,-94.07257027324964,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
950,False,"{'a': 0.5, 'e': 0.5808693832531429}",25,0,-112.66539364066001,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
951,False,"{'a': 0.5, 'e': 0.5800550961730674}",20,6,-16.833565694256677,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
952,False,"{'a': 0.5, 'e': 0.579240229037944}",25,0,26.979017109788565,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.5, 'e': 0.57842478266264}",25,11,-44.89135279218518,"{0: 9, 1: 2, 2: 1, 3: 2, 4: 0}",1
954,False,"{'a': 0.5, 'e': 0.5776087578626015}",20,6,-55.7446830030915,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
955,False,"{'a': 0.5, 'e': 0.5767921554538531}",25,0,-65.25319790038652,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
956,False,"{'a': 0.5, 'e': 0.5759749762529975}",25,11,-35.98062116152461,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
957,False,"{'a': 0.5, 'e': 0.5751572210772136}",25,15,-0.0776354174592071,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
958,False,"{'a': 0.5, 'e': 0.5743388907442566}",25,11,-9.202852621087919,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
959,False,"{'a': 0.5, 'e': 0.5735199860724567}",30,0,-45.80760936421657,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
960,False,"{'a': 0.5, 'e': 0.5727005078807185}",20,0,-41.859768600075554,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 1}",0
961,False,"{'a': 0.5, 'e': 0.5718804569885201}",25,0,-49.57691113972712,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
962,False,"{'a': 0.5, 'e': 0.5710598342159123}",25,0,-56.38268759047552,"{0: 20, 1: 2, 2: 0, 3: 2, 4: 1}",0
963,False,"{'a': 0.5, 'e': 0.570238640383518}",25,0,-47.27809202949499,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
964,False,"{'a': 0.5, 'e': 0.5694168763125309}",25,0,-79.5603097339455,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
965,False,"{'a': 0.5, 'e': 0.5685945428247148}",25,0,-92.673329617975,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 3}",0
966,False,"{'a': 0.5, 'e': 0.5677716407424033}",20,9,-32.371520030642834,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
967,False,"{'a': 0.5, 'e': 0.5669481708884984}",20,7,5.667050603559758,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
968,False,"{'a': 0.5, 'e': 0.5661241340864698}",25,0,-42.5660406516101,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
969,False,"{'a': 0.5, 'e': 0.5652995311603544}",25,0,-11.71256907756839,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
970,False,"{'a': 0.5, 'e': 0.5644743629347548}",20,0,-35.83404465589938,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
971,False,"{'a': 0.5, 'e': 0.5636486302348394}",20,0,-28.08909382052135,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
972,False,"{'a': 0.5, 'e': 0.5628223338863407}",20,0,-96.06980064741602,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
973,False,"{'a': 0.5, 'e': 0.561995474715555}",20,3,-69.13466801620189,"{0: 13, 1: 0, 2: 1, 3: 2, 4: 1}",1
974,False,"{'a': 0.5, 'e': 0.5611680535493414}",20,0,-11.78277437476757,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
975,False,"{'a': 0.5, 'e': 0.5603400712151211}",25,0,-24.756546836391635,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
976,False,"{'a': 0.5, 'e': 0.5595115285408763}",25,0,1.7731792790232301,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
977,False,"{'a': 0.5, 'e': 0.5586824263551494}",20,0,-62.26516780448417,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
978,False,"{'a': 0.5, 'e': 0.5578527654870429}",20,14,11.819684787049,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.5, 'e': 0.5570225467662173}",25,15,-5.143588066494173,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
980,False,"{'a': 0.5, 'e': 0.5561917710228914}",30,8,-3.3427884377466532,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
981,False,"{'a': 0.5, 'e': 0.5553604390878408}",25,0,-83.10793583776595,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
982,False,"{'a': 0.5, 'e': 0.5545285517923974}",20,0,-39.80363102259992,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
983,False,"{'a': 0.5, 'e': 0.5536961099684484}",20,0,-34.643710569727126,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
984,False,"{'a': 0.5, 'e': 0.5528631144484356}",25,6,-22.102034562946088,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
985,False,"{'a': 0.5, 'e': 0.5520295660653544}",20,0,-31.290638860888702,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
986,False,"{'a': 0.5, 'e': 0.5511954656527531}",20,2,-31.303359188227812,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
987,False,"{'a': 0.5, 'e': 0.5503608140447321}",25,11,13.304985874761028,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
988,False,"{'a': 0.5, 'e': 0.549525612075943}",20,0,-33.04023928667327,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
989,False,"{'a': 0.5, 'e': 0.5486898605815875}",20,14,-28.657995954723255,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
990,False,"{'a': 0.5, 'e': 0.5478535603974173}",20,0,2.7600693862013053,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
991,False,"{'a': 0.5, 'e': 0.5470167123597323}",20,0,-13.515476830175853,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
992,False,"{'a': 0.5, 'e': 0.5461793173053804}",20,0,-26.54202248945323,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
993,False,"{'a': 0.5, 'e': 0.5453413760717568}",25,2,2.997074803398757,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
994,False,"{'a': 0.5, 'e': 0.5445028894968026}",20,0,-48.028392788777055,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
995,False,"{'a': 0.5, 'e': 0.5436638584190042}",20,0,29.143809924979642,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
996,False,"{'a': 0.5, 'e': 0.5428242836773928}",30,8,-18.645665311996012,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 0}",1
997,False,"{'a': 0.5, 'e': 0.5419841661115429}",30,10,10.308785754436855,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
998,False,"{'a': 0.5, 'e': 0.5411435065615721}",25,13,14.035291516440145,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.5, 'e': 0.5403023058681397}",25,0,-91.9675471684321,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
1000,False,"{'a': 0.5, 'e': 0.5394605648724464}",20,0,-87.46036862331312,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
1001,False,"{'a': 0.5, 'e': 0.5386182844162335}",30,16,-77.98298270040398,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 2}",1
1002,False,"{'a': 0.5, 'e': 0.5377754653417808}",35,20,-36.978428195326764,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
1003,False,"{'a': 0.5, 'e': 0.5369321084919078}",25,0,-87.60062023899525,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
1004,False,"{'a': 0.5, 'e': 0.5360882147099707}",30,5,-42.46819671692859,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",1
1005,False,"{'a': 0.5, 'e': 0.5352437848398639}",25,18,4.328911374375196,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.5, 'e': 0.5343988197260167}",25,0,-205.77768262980632,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 5}",0
1007,False,"{'a': 0.5, 'e': 0.5335533202133944}",20,12,-5.9231460649541505,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1008,False,"{'a': 0.5, 'e': 0.5327072871474963}",25,9,7.5719826418445,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1009,False,"{'a': 0.5, 'e': 0.5318607213743555}",30,17,4.469265060045577,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1010,False,"{'a': 0.5, 'e': 0.5310136237405374}",25,8,-73.26611760159145,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 2}",1
1011,False,"{'a': 0.5, 'e': 0.5301659950931401}",30,9,-33.90580834239894,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 1}",1
1012,False,"{'a': 0.5, 'e': 0.5293178362797918}",20,3,0.6206577779351632,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1013,False,"{'a': 0.5, 'e': 0.5284691481486513}",20,0,-48.664326786193286,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1014,False,"{'a': 0.5, 'e': 0.5276199315484067}",20,4,-55.6370681966956,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
1015,False,"{'a': 0.5, 'e': 0.5267701873282746}",25,17,3.61910803869441,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1016,False,"{'a': 0.5, 'e': 0.525919916337999}",20,10,-18.042768479089933,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1017,False,"{'a': 0.5, 'e': 0.5250691194278508}",25,11,-61.740783761676894,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
1018,False,"{'a': 0.5, 'e': 0.524217797448627}",25,13,18.895252193753617,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.5, 'e': 0.5233659512516495}",25,0,-20.373734865297497,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
1020,False,"{'a': 0.5, 'e': 0.5225135816887643}",25,0,9.913630084475948,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1021,False,"{'a': 0.5, 'e': 0.521660689612341}",30,0,-6.2072824000916125,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
1022,False,"{'a': 0.5, 'e': 0.5208072758752714}",20,14,0.10246663293293112,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1023,False,"{'a': 0.5, 'e': 0.5199533413309696}",30,0,-122.72385600966726,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
1024,False,"{'a': 0.5, 'e': 0.5190988868333698}",30,0,21.806054744593617,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1025,False,"{'a': 0.5, 'e': 0.5182439132369261}",25,20,8.890846976420763,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.5, 'e': 0.5173884213966127}",30,0,-43.46684752404174,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
1027,False,"{'a': 0.5, 'e': 0.5165324121679207}",25,0,-78.15710392557243,"{0: 18, 1: 3, 2: 1, 3: 2, 4: 1}",0
1028,False,"{'a': 0.5, 'e': 0.5156758864068598}",25,16,14.955926051112458,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.5, 'e': 0.5148188449699553}",25,0,-61.74908853209689,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1030,False,"{'a': 0.5, 'e': 0.513961288714249}",25,3,-116.28957630122653,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 2}",1
1031,False,"{'a': 0.5, 'e': 0.5131032184972965}",20,0,-53.225299914836455,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1032,False,"{'a': 0.5, 'e': 0.5122446351771685}",25,2,0.13230958729867104,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
1033,False,"{'a': 0.5, 'e': 0.5113855396124478}",20,16,8.075188860057946,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.5, 'e': 0.5105259326622302}",20,0,-9.719632733071066,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1035,False,"{'a': 0.5, 'e': 0.5096658151861225}",30,4,-74.73866398838175,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 1}",1
1036,False,"{'a': 0.5, 'e': 0.5088051880442421}",25,0,-17.62473413834953,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",1
1037,False,"{'a': 0.5, 'e': 0.507944052097216}",20,0,-80.27423152631417,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
1038,False,"{'a': 0.5, 'e': 0.5070824082061802}",20,6,16.71663425732891,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1039,False,"{'a': 0.5, 'e': 0.5062202572327784}",20,0,-36.38852511520274,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
1040,False,"{'a': 0.5, 'e': 0.5053576000391616}",25,0,-57.40397292193162,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
1041,False,"{'a': 0.5, 'e': 0.5044944374879867}",35,0,-107.03754699160194,"{0: 26, 1: 2, 2: 5, 3: 0, 4: 2}",0
1042,False,"{'a': 0.5, 'e': 0.5036307704424167}",20,0,0.7681349834740727,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1043,False,"{'a': 0.5, 'e': 0.5027665997661179}",25,7,-22.792220287436777,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1044,False,"{'a': 0.5, 'e': 0.5019019263232615}",20,0,-24.97362155570607,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1045,False,"{'a': 0.5, 'e': 0.5010367509785203}",20,2,-22.844447531821338,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
1046,False,"{'a': 0.5, 'e': 0.5001710745970701}",20,0,-49.329243031585825,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1047,False,"{'a': 0.5, 'e': 0.49930489804458683}",20,0,-66.20975700464153,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1048,False,"{'a': 0.5, 'e': 0.4984382221872473}",25,3,-36.32588276943793,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
1049,False,"{'a': 0.5, 'e': 0.49757104789172696}",20,6,-29.564878349702894,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
1050,False,"{'a': 0.5, 'e': 0.49670337602520037}",30,0,11.39987386932655,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1051,False,"{'a': 0.5, 'e': 0.49583520745533893}",20,1,-45.53352558716393,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
1052,False,"{'a': 0.5, 'e': 0.4949665430503115}",25,4,-9.759544397570098,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 0}",1
1053,False,"{'a': 0.5, 'e': 0.4940973836787822}",25,13,-79.37032361044767,"{0: 8, 1: 0, 2: 1, 3: 2, 4: 1}",1
1054,False,"{'a': 0.5, 'e': 0.4932277302099105}",20,0,-33.31270423893301,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
1055,False,"{'a': 0.5, 'e': 0.4923575835133495}",25,17,3.7478564190555304,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1056,False,"{'a': 0.5, 'e': 0.49148694445924623}",20,14,-17.16649041424198,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
1057,False,"{'a': 0.5, 'e': 0.4906158139182393}",20,9,7.474204428289801,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1058,False,"{'a': 0.5, 'e': 0.4897441927614595}",20,2,1.5599477614876982,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1059,False,"{'a': 0.5, 'e': 0.4888720818605275}",25,0,-3.1016994177332,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1060,False,"{'a': 0.5, 'e': 0.4879994820875546}",20,9,5.179075509180969,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1061,False,"{'a': 0.5, 'e': 0.48712639431514015}",20,2,-111.33574486279795,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 2}",1
1062,False,"{'a': 0.5, 'e': 0.4862528194163721}",20,0,-44.04659950102444,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1063,False,"{'a': 0.5, 'e': 0.485378758264825}",20,12,13.809310916963295,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.5, 'e': 0.48450421173456026}",25,2,-52.03160894353294,"{0: 17, 1: 4, 2: 0, 3: 1, 4: 1}",1
1065,False,"{'a': 0.5, 'e': 0.483629180700124}",25,0,-78.542421862359,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1066,False,"{'a': 0.5, 'e': 0.4827536660365475}",20,0,-62.30866632845184,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1067,False,"{'a': 0.5, 'e': 0.481877668619345}",20,0,-19.589307605344118,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1068,False,"{'a': 0.5, 'e': 0.48100118932451424}",20,0,-59.4657645937071,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1069,False,"{'a': 0.5, 'e': 0.4801242290285341}",20,0,-42.50964420354902,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1070,False,"{'a': 0.5, 'e': 0.47924678860836506}",20,0,-44.18706475737472,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1071,False,"{'a': 0.5, 'e': 0.47836886894144715}",25,0,-46.42046089572112,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1072,False,"{'a': 0.5, 'e': 0.4774904709057004}",25,0,-75.00775332831145,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
1073,False,"{'a': 0.5, 'e': 0.47661159537952236}",30,0,-27.343717292573988,"{0: 27, 1: 1, 2: 0, 3: 1, 4: 1}",0
1074,False,"{'a': 0.5, 'e': 0.4757322432417888}",20,0,-44.97010869150789,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
1075,False,"{'a': 0.5, 'e': 0.47485241537185147}",20,3,-36.224967875105925,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1076,False,"{'a': 0.5, 'e': 0.4739721126495385}",20,10,3.867938985046804,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1077,False,"{'a': 0.5, 'e': 0.47309133595515224}",25,7,12.765123559717658,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 0.4722100861694696}",20,11,16.79485283430596,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.5, 'e': 0.47132836417373997}",20,2,-20.733207013198196,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
1080,False,"{'a': 0.5, 'e': 0.47044617084968565}",30,13,-3.3529597155537845,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
1081,False,"{'a': 0.5, 'e': 0.46956350707949945}",25,13,-21.925813522556787,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 0}",1
1082,False,"{'a': 0.5, 'e': 0.4686803737458455}",20,0,32.3076843245422,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1083,False,"{'a': 0.5, 'e': 0.4677967717318567}",30,18,-7.490313778738724,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1084,False,"{'a': 0.5, 'e': 0.4669127019211353}",25,14,-54.85378299651768,"{0: 6, 1: 1, 2: 2, 3: 2, 4: 0}",1
1085,False,"{'a': 0.5, 'e': 0.46602816519775075}",35,11,-77.25753387131739,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 2}",1
1086,False,"{'a': 0.5, 'e': 0.46514316244624}",20,0,-16.703559950206245,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1087,False,"{'a': 0.5, 'e': 0.46425769455160537}",20,3,-38.27556951963601,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1088,False,"{'a': 0.5, 'e': 0.4633717623993151}",25,1,0.1608560747251826,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
1089,False,"{'a': 0.5, 'e': 0.4624853668753008}",20,0,18.600593323217684,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1090,False,"{'a': 0.5, 'e': 0.4615985088659584}",20,3,-7.761710006073285,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
1091,False,"{'a': 0.5, 'e': 0.46071118925814536}",20,6,-75.35896253450096,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 2}",1
1092,False,"{'a': 0.5, 'e': 0.4598234089391817}",20,0,26.991058500208343,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1093,False,"{'a': 0.5, 'e': 0.4589351687968472}",20,0,-62.06902026186782,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
1094,False,"{'a': 0.5, 'e': 0.45804646971938234}",25,0,-49.63083915013895,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
1095,False,"{'a': 0.5, 'e': 0.45715731259548575}",25,14,-47.74128564373236,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1096,False,"{'a': 0.5, 'e': 0.45626769831431485}",30,0,-5.817077051607133,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
1097,False,"{'a': 0.5, 'e': 0.45537762776548346}",25,13,4.6669044071831145,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1098,False,"{'a': 0.5, 'e': 0.4544871018390625}",20,0,-53.20574263292284,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1099,False,"{'a': 0.5, 'e': 0.4535961214255773}",25,19,7.167823939149807,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.5, 'e': 0.4527046874160087}",30,0,-35.771902059725036,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
